'66','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A1','A1','A1','A2','A1','A4','A2','A4','A3','A2','A1','A2','A2','A1','A1','A1','A1','A3','A3','A1','A1','A2','A2','A3','A2','A3','A3','A2','A1','A3','A1','A2','A2','A3','A2','A4','A1','A1','A2','A2','A2','A2','A2','A3','A3','A2','A3','A3','A3','A2','A2','A3','A4','A4','A3','A4','A2','A1','A2','A1','A2','A1','A1','A1','A2','A2','A2','A1','A2','A2','Bessere und leistungsorientierte Bezahlung in den einzelnen Berufsgruppen. Es kann nicht sein, dass einzelne Personen ein komplettes Sachgebiet mitziehen müssen und die selbe Endgeldgruppe haben. Hier wünsche ich mir mehr Flexibilität d. Arbeitgebers','A1','1','A3','A2'
'67','01-01-1980 00:00:00','9','de','A2','A3','A3','A2','A4','A2','A2','A1','A2','A1','A2','A3','A1','A1','A2','A1','A2','A1','A3','A3','A2','A1','A3','A4','A2','A1','A1','A1','A3','A3','A2','A2','A2','A2','A4','A3','A2','A3','A2','A3','A2','A2','A2','A2','A2','A2','A3','A3','A4','A2','A2','A2','A4','A2','A4','A4','A4','A4','A1','A3','A2','A4','A2','A3','A3','A2','A4','A2','A1','A1','A1','A1','A1','A1','A1','A3','A1','A1','A1','A2','A1',,'A3','2','A2','A2'
'68','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A2','A1','A1','A1','A1','A1','A2','A1','A1','A1','A3','A4','A3','A4','A3','A4','A1','A1','A2','A2','A1','A2','A3','A1','A5','A2','A4','A2','A1','A3','A3','A1','A2','A4','A2','A2','A1','A2','A4','A4','A2','A2','A1','A1','A5','A2','A2','A2','A5','A2','A4','A4','A4','A4','A2','A3','A3','A3','A2','A2','A2','A3','A3','A5','A3','A2','A1','A4','A2','A3','A2','A3','A2','A2','A1','A2','A1',,'A1',,'A1','A1'
'69','01-01-1980 00:00:00','9','de','A3','A2','A2','A1','A2','A1','A3','A2','A4','A3','A2','A1','A2','A1','A2','A1','A3','A2','A1','A1','A1','A1','A2','A1','A2','A3','A2','A3','A2','A1','A3','A2','A3','A3','A2','A2','A1','A3','A2','A1','A2','A2','A2','A2','A1','A1','A1','A1','A1','A1','A2','A1','A2','A2','A2','A2','A2','A2','A2','A1','A2','A1','A1','A1','A1','A3','A3','A3','A1','A2','A1','A5','A1','A2','A1','A5','A1','A3','A1','A2','A1',,'A2','2','A3','A3'
'70','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A3','A2','A2','A1','A4','A3','A4','A3','A1','A1','A2','A2','A3','A2','A2','A5','A4','A1','A5','A2','A4','A4','A5','A2','A2','A5','A2','A2','A4','A2','A2','A4','A5','A5','A4','A1','A1','A2','A3','A2','A3','A2','A4','A4','A4','A5','A4','A5','A5','A4','A4','A1','A5','A1','A2','A1','A1','A5','A3','A1','A1','A5','A3','A5','A3','A1','A1','A1','A1',,'A2','2','A4','A5'
'74','01-01-1980 00:00:00','9','de','A1','A1','A1','A1','A3','A3','A1','A1','A2','A1','A3','A3','A1','A1','A2','A2','A3','A3','A4','A3','A1','A1','A3','A2','A2','A2','A2','A2','A4','A2','A2','A5','A2','A2','A5','A2','A2','A5','A5','A5','A2','A5','A2','A2','A5','A5','A5','A2','A1','A3','A3','A5','A3','A2','A3','A4','A2','A5','A4','A5','A4','A5','A5','A5','A5','A4','A4','A4','A3','A2','A1','A1','A1','A1','A1','A5','A3','A2','A1','A2','A3',,'A5',,'A4','A4'
'75','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A1','A1','A2','A1','A1','A1','A1','A1','A2','A1','A3','A2','A3','A2','A2','A1','A2','A2','A3','A2','A3','A3','A3','A2','A3','A2','A2','A1','A2','A3','A2','A3','A3','A2','A2','A1','A1','A1','A1','A2','A2','A5','A5','A2','A1','A1','A2','A2','A2','A3','A2','A2','A2','A2','A2','A3','A2','A1','A1','A3','A5','A2','A3','A3','A1','A1','A1','A3','A3','A2','A1','A3','A3','A3','A3',,'A2','2','A3','A4'
'76','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A1','A1','A1','A1','A2','A1','A3','A2','A1','A1','A1','A1','A4','A4','A1','A1','A2','A1','A1','A1','A1','A2','A1','A5','A1','A1','A1','A1','A1',,,'A1','A1','A2','A1','A5','A1','A1','A1','A5','A5','A1','A1','A1','A1','A5','A2','A5','A5','A2','A5','A5','A5','A5','A2','A5','A2','A1','A1','A1','A1',,,'A5','A3','A5','A2','A5','A3','A5','A3','A5','A3','A5','A3','A5','A3',,'A1','2','A4','A5'
'77','01-01-1980 00:00:00','9','de','A1','A1','A1','A1','A1','A1','A2','A1','A3','A2','A2','A1','A1','A1','A1','A1','A2','A1','A4','A3','A2','A1','A2','A1','A2','A1','A1','A2','A4','A2','A1','A2','A2','A4','A4','A5','A5','A5','A5','A5','A1','A1','A5','A5','A2','A5','A1','A1','A1','A1','A5','A1','A5','A5','A2','A4','A2','A4','A5','A4','A4','A4','A4','A4','A4','A4','A4','A5','A3','A5','A3','A1','A1','A5','A3','A1','A1','A1','A1','A1','A1',,'A2','2','A2','A1'
'78','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A2','A2','A2','A2','A1','A2','A1','A2','A2','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A2','A1','A1','A3','A3','A4','A2','A1','A1','A1','A1','A1','A1','A2','A1','A2','A3','A2','A1',,'A2','2','A3','A4'
'79','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A3','A2','A3','A2','A2','A1','A3','A2','A3',,'A2','A1','A3','A2','A3','A2','A2','A3','A2','A2','A2','A1','A2','A3','A2','A2','A1','A1','A2','A2','A2','A2','A2','A2','A3','A5','A3','A2','A5','A5','A5','A5','A5','A2','A1','A2','A1','A2','A3','A2','A2','A2','A2','A2','A2','A2','A2','A2','A5','A1','A1','A2','A3','A3','A1','A2','A2','A2','A2','A3','A3','A2','A1','A2','A2','A2','A2',,'A2','2','A3','A3'
'80','01-01-1980 00:00:00','9','de','A3','A4','A3','A3','A3','A3','A3','A4','A3','A4','A2','A1','A2','A1','A2','A1','A4','A4','A2','A1','A1','A1','A2','A2','A3','A3','A2','A4','A4','A2','A4','A3','A3','A3','A4','A3','A2','A3','A3','A5','A3','A1','A2','A4','A2','A5','A4','A1','A1','A2','A2','A3','A2','A2','A3','A3','A5','A5','A2','A3','A4','A3','A3','A1','A4','A4','A4','A2','A2','A2','A1','A2','A1','A1','A2','A3','A1','A3','A2','A2','A2',,'A2','2','A4','A4'
'81','01-01-1980 00:00:00','9','de',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'83','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A1','A1','A2','A2','A2','A2','A2','A2','A3','A2','A2','A2','A1','A1','A2','A1','A1','A1','A1','A2','A1','A1','A1','A2','A1','A1','A1','A1','A1','A2','A2','A2','A1','A1','A1','A2','A1','A2','A2','A2','A2','A2','A1','A1','A2','A3','A3','A3','A1','A2','A1','A3','A1','A2','A3','A3','A2','A2','A1','A2','A1',,'A5','2','A3','A3'
'86','01-01-1980 00:00:00','9','de','A3','A2','A3','A2','A3','A3','A2','A1','A3','A3','A3','A2','A2','A1','A4','A3','A4','A3','A4','A3','A2','A1','A4','A3','A2','A2','A2','A1','A4','A2','A3','A3','A3','A2','A3','A4','A4','A4','A4','A4','A4','A4','A3','A4','A4','A4','A4','A4','A4','A4','A1','A4','A4','A3','A3','A3','A3','A3','A3','A2','A3','A3','A3','A5','A3','A4','A4','A1','A1','A1','A1','A1','A1','A1','A2','A1','A1','A1','A1','A1','A1',,'A2','2','A4','A4'
'87','01-01-1980 00:00:00','9','de','A3','A2','A3','A2','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A3','A4','A2','A1','A3','A2','A3','A2','A3','A3','A3','A3','A2','A2','A3','A3','A3','A2','A3','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A1','A1','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A3','A3','A2','A3','A2','A5','A4','A4','A4','A2','A2','A1','A1','A1','A2','A1','A3','A2','A2','A1','A2','A1',,'A3','2','A3','A4'
'88','01-01-1980 00:00:00','9','de','A4','A3','A4','A2','A4','A2','A2',,'A4','A2','A3','A3','A2','A1','A2','A1','A4','A2','A4','A2','A3','A3','A3','A3','A2','A2','A1','A2','A4','A3','A3','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A2','A3','A3','A2','A3','A2','A1','A2','A2','A2','A3','A3','A4','A4','A4','A3','A2','A4','A4','A4','A3','A3','A4','A2','A3','A3','A2','A2','A3','A1','A1','A1','A1','A2','A1','A2','A1','A1','A1',,'A2','2','A3','A4'
'89','01-01-1980 00:00:00','9','de','A3','A2','A3','A2','A3','A2','A2','A1','A4','A3','A3','A2','A1','A1','A2','A1','A4','A4','A1','A1','A1','A1','A3','A1','A2','A1','A2','A4','A5','A2','A2','A2','A2','A1','A4','A2','A4','A2','A2','A2','A3','A2','A2','A4','A3','A4','A4','A4','A1','A2','A1','A2','A3','A1','A2','A3','A2','A2','A1','A2','A4','A3','A4','A2','A2','A3','A4','A1','A1','A1','A1','A3','A3','A2','A2','A1','A1','A3','A2','A2','A3',,'A2',,'A3','A1'
'91','01-01-1980 00:00:00','9','de','A1','A1','A1','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A3','A1','A3','A2','A3','A2','A2','A1','A2','A2','A2','A3','A2','A3','A2','A2','A2','A2','A2','A2','A3','A5','A2','A1','A2','A1','A1','A2','A5','A5','A2','A2','A2','A2','A2','A5','A1','A1','A1','A2','A1','A2','A2','A2','A2','A2','A2','A2','A2','A3','A3','A3','A2','A3','A1','A3','A2','A3','A3','A3','A2','A2','A1','A2','A1',,'A2','1','A4','A4'
'92','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A2','A2','A2','A1','A2','A1','A2','A1','A2','A1','A3','A2','A3','A2','A3','A2','A2','A1','A2','A2','A2','A2','A3','A3','A2','A2','A2','A2','A2','A1','A3','A2','A3','A3','A3','A2','A3','A2','A2','A3','A2','A2','A3','A2','A2','A2','A1','A3','A2','A2','A2','A3','A2','A3','A1','A3','A4','A2','A2','A1','A2','A3','A3','A3','A1','A2','A1','A2','A1','A2','A1','A3','A3','A2','A1','A2','A1',,'A2','1','A3','A4'
'93','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A3','A2','A2','A1','A2','A1','A2','A1','A1','A1','A2','A1','A3','A2','A3','A3','A2','A1','A2','A2','A2','A2','A3','A2','A3','A1','A2','A2','A2','A2','A2','A2','A3','A3','A2','A2','A3','A2','A2','A3','A3','A3','A3','A2','A1','A2','A1','A2','A2','A2','A2','A2','A3','A3','A2','A2','A2','A3','A3','A2','A2','A3','A3','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1',,'A2','2','A3','A3'
'94','01-01-1980 00:00:00','9','de','A2','A2','A2','A2','A2','A2','A2','A1','A2','A4','A1','A1','A2','A1','A2','A3','A4','A2','A4','A2','A1','A1','A2','A2','A2','A1','A1','A1','A1','A2','A2','A2','A1','A3','A4','A2','A2','A2','A2','A2','A4','A1','A2','A3','A3','A4','A4','A2','A1','A2','A2','A2','A3','A1','A3','A4','A3','A4','A1','A2','A4','A4','A2','A3','A2','A1','A2','A1','A1','A1','A1','A1','A1','A1','A1','A3','A3','A1','A1','A1','A1',,'A1','2','A3','A2'
'95','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A2','A1','A2','A1','A3','A4','A3','A4','A3','A4','A2','A1','A3','A2','A2','A4','A1','A1','A2','A2','A2','A1','A1','A1','A4','A2','A2','A2','A3','A2','A2','A1','A1','A2','A1','A1','A2','A1','A1','A2','A1','A1','A2','A1','A1','A1','A1','A1','A2','A1','A2','A2','A2','A2','A1','A2','A2','A2','A3','A2','A3','A4','A4','A3','A3','A2','A3','A2','A3','A2','A1','A2','A3','A2','A3','A2','A3',,'A2','2','A3','A4'
'97','01-01-1980 00:00:00','9','de','A2','A2','A2','A1','A3','A3','A1','A1','A2','A1','A2','A1','A1','A1','A3','A3','A2','A1','A4','A3','A1','A1','A3','A3','A2','A2','A3','A1','A3','A1','A2','A3','A3','A2','A3','A3','A3','A2','A3','A3','A3','A1','A1','A2','A2','A2','A3','A2','A1','A2','A2','A1','A3','A3','A3','A2','A3','A3','A2','A4','A3','A3','A3','A3','A3','A3','A3','A2','A1','A1','A1','A1','A1','A1','A1','A2','A1','A1','A1','A1','A1',,'A1','2','A2','A2'
'98','01-01-1980 00:00:00','9','de','A2',,'A2',,'A3',,'A1',,'A2',,'A3',,'A3',,'A2',,,'A4','A2',,'A2',,'A2','A1','A2','A2','A3','A5','A5','A1','A2','A2','A2','A2','A5','A1','A1','A1','A1','A2','A2','A1','A2','A2','A5','A2','A1','A1','A1','A1','A2','A2','A5','A2','A3','A4','A5','A5','A2','A5','A5','A2','A2','A1','A1','A5','A2','A1',,'A4',,'A2',,,'A3','A2',,'A2',,,'A2',,'A2',,'A3','A2'
'99','01-01-1980 00:00:00','9','de','A1','A1','A2','A4','A2','A1','A1','A1',,'A4','A2','A1','A2','A1','A2','A4','A4','A4','A3','A2','A2','A1','A2','A2','A5','A2','A2','A3','A3','A3','A5','A2','A2','A1','A2','A2','A3','A5','A5','A5','A3','A5','A2','A3','A3','A5','A4','A2','A4','A3','A1','A3','A3','A2','A2','A3','A3','A3','A1','A3','A3','A2','A2','A2','A2','A3','A4','A5','A3','A1','A1','A1','A1','A1','A1','A2','A3','A2','A1','A1','A1',,'A2','1','A4','A4'
'100','01-01-1980 00:00:00','9','de',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'103','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A2','A1','A1','A1','A3','A4','A3','A2','A2','A1',,,'A4','A2','A4','A2','A2','A1','A1','A3','A2','A1','A2','A2','A4','A5','A5','A2','A2','A1','A2','A1','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A2','A2','A2','A2','A2','A3','A3','A3','A2','A2','A5','A5','A2','A1','A1','A1','A1','A2','A3','A2','A1','A2','A1','A2','A1','A5','A3','A5','A3','A5','A3',,'A3',,'A4','A2'
'105','01-01-1980 00:00:00','9','de','A1','A1','A1','A1','A2','A1','A1','A1','A2','A1','A1','A1','A1','A1','A3','A2','A2','A2','A2','A1','A1','A1','A1','A1','A2','A2','A1','A2','A2','A2','A3','A1','A1','A1','A2','A2','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A2','A1','A3','A2','A2','A3','A3','A2','A1','A1','A4','A4','A3','A1','A3','A1','A3','A1','A2','A3','A3','A3','A2','A1','A3','A3',,'A1','1','A3','A3'
'107','01-01-1980 00:00:00','9','de','A1',,'A1',,'A1',,'A1',,'A1',,'A1',,'A1',,'A1',,'A2',,'A1',,'A1',,'A1','A2','A2','A1','A1','A3','A1','A1','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A2','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1',,'A1','2','A3','A3'
'108','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A1','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A2','A2','A1','A3','A2','A2','A2','A5','A5','A2','A2','A2','A3','A2','A2','A3','A2','A2','A3','A2','A2','A3','A2','A1','A5','A2','A5','A2','A2','A4','A2','A4','A5','A2','A2','A2','A3','A3','A5','A2','A3','A4','A3','A1','A2','A1','A2','A1','A2','A3','A3','A3','A3','A3','A3','A3',,'A2','2','A2','A2'
'110','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A3','A4','A3','A4','A2','A1','A2','A1','A1','A1','A3','A2','A2','A1','A1','A1','A2','A1','A2','A1','A2','A2','A3','A2','A3','A2','A1','A2','A2','A4','A3','A3','A3','A4','A3','A2','A3','A3',,,'A3','A4','A4','A3','A2','A3','A4','A3','A4','A3','A4','A4','A2','A1','A3','A3','A5','A2','A3','A4','A4','A2','A1','A1','A1','A3','A1','A2','A1','A3','A3','A5','A3','A3','A3',,'A1','2','A2','A3'
'111','01-01-1980 00:00:00','9','de','A1','A1','A2','A2','A2','A1','A2','A1','A2','A1','A2','A2','A2','A2','A4','A3','A3','A4','A3','A2','A4','A3','A3','A3','A2','A2','A3','A1','A1','A2','A3','A2','A2','A2','A3','A4','A3','A3','A2','A2','A2','A2','A3','A3','A5','A3','A3','A4','A4','A3','A2','A3','A2','A3','A3','A4','A3','A1','A3','A4','A4','A4','A5','A4','A4','A5','A5',,,'A5','A3','A5','A3','A5','A3','A5','A3','A5','A3','A5','A3',,'A1','2','A3','A1'
'112','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A2','A1','A1','A1','A2','A1','A1','A1','A2','A1','A1','A1',,,'A3','A2','A1','A1','A2','A1','A1','A1','A2','A2','A1','A2','A2','A1','A1','A1','A1','A2','A5','A2','A2','A5','A2','A1','A2','A1','A5','A1','A2','A1','A1','A1','A2','A1','A1','A1','A2','A3','A2','A3','A1','A2','A5','A3','A5','A1','A2','A3','A3','A3','A1','A2','A1','A3','A2','A5',,'A5',,'A5',,'A5',,,'A2','1','A4','A5'
'113','01-01-1980 00:00:00','9','de','A2','A2','A3','A2','A4','A2','A2','A1','A3','A2','A3','A2','A2','A1','A3','A2','A3','A2','A3','A2','A2','A1','A2','A2','A1','A1','A1','A1','A3','A2','A1','A2','A2','A2','A2','A2','A2','A2','A2','A2','A3','A2','A2','A2','A2','A3','A3','A2','A1','A2','A1','A1','A2','A1','A3','A3','A2','A2','A2','A3','A3','A2','A2','A1','A2','A4','A4','A1','A1','A2','A1','A2','A1','A1','A3','A3','A3','A1','A1','A2','A1',,'A2','2','A3','A4'
'114','01-01-1980 00:00:00','9','de','A3','A2','A4','A2','A3','A2','A3','A2','A3','A2','A3','A2','A3','A2','A3','A2','A4','A2','A3','A2','A1','A1','A3','A2','A2','A2','A2','A2','A3','A2','A2','A2','A2','A3','A3','A3','A4','A4','A3','A3','A4','A2','A2','A4','A4','A4','A4','A4','A3','A4','A2','A4','A4','A4','A4','A4','A4','A4','A3','A2','A4','A3','A2','A4','A4','A4','A4','A4','A2','A3','A1','A3','A1','A2','A1','A3','A1','A2','A1','A2','A1','Es sollten die kompletten Abläufe innerhalb der Verwaltung mal überprüft werden, ob das alles sinnvoll und nötig ist. Hier werden Gelder verschwendet, die an anderer Stelle besser eingesetzt werden könnten (Schule, Kitas, Senioren und Pflegebedarf).','A2','2','A3','A1'
'115','01-01-1980 00:00:00','9','de','A2','A2','A2','A2','A2','A1','A2','A1','A2','A1','A2','A2','A1','A1','A3','A2','A3','A2','A2','A1','A1','A1','A2','A1','A2','A1','A1','A1','A2','A2','A3','A2','A2','A2','A2','A2','A3','A3','A3','A1','A3','A2','A2','A4','A3','A2','A3','A2','A2','A3','A1','A2','A2','A2','A2','A4','A2','A4','A1','A2','A3','A2','A2','A2','A2','A2','A3','A1','A1','A1','A1','A1','A1','A1','A1','A2','A1','A2','A1','A1','A1',,'A2','2','A3','A3'
'117','01-01-1980 00:00:00','9','de','A2','A1','A3','A4','A2','A1','A2','A1','A3','A4','A2','A4','A1','A1','A2','A1','A3','A2','A3','A2','A1','A1','A2','A2','A2','A2','A1','A3','A4','A1','A2','A2','A2','A2','A2','A1','A1','A1','A2','A2','A1','A1','A1','A1','A2','A5','A1','A1','A1','A1','A1','A1','A2','A2','A3','A3','A3','A2','A1','A5','A5','A5','A2','A1','A1','A3','A3','A2','A1','A2','A1','A4','A3','A1','A1','A5','A3','A5','A3','A5','A3',,'A3',,'A3','A4'
'118','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A2','A1','A2','A1','A2','A1','A3','A2','A2','A1','A2','A1','A3','A2','A3','A2','A3','A2','A2','A3','A3','A2','A2','A3','A5','A2','A5','A3','A1','A1','A1','A2','A2','A2','A2','A2','A2','A2','A2','A2','A5','A5','A2','A5','A5','A2','A2','A2','A2','A2','A5','A3','A3','A3','A2','A3','A3','A3','A1','A3','A3','A2','A5','A3','A1','A1','A1','A1','A1','A2','A1','A5','A2','A2','A1','A2','A1','Mitarbeitergespräche sind wichtig, doch Zielvereinbarungen sollten nicht als Pflicht-Allheilmittel überbewertet werden: manchmal krampfhaft + realitätsfern => fördern Starre, bremsen Flexibilität + Kreativität => somit weniger sinnvoll.','A1','1','A3','A1'
'119','01-01-1980 00:00:00','9','de','A1','A1','A3','A2','A3','A3','A2','A1','A3','A2','A4','A3','A2','A1','A4','A3','A4','A2','A3','A2','A1','A1','A2','A1','A3','A2','A2','A4','A4','A2','A2','A1','A2','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A1','A3','A3','A4','A4','A4','A1','A1','A2','A2','A2','A1','A1','A4','A4','A1','A1','A3','A1','A4','A3','A1','A3','A4','A1','A1','A1','A1','A1',,'A1',,'A3','A4'
'120','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A3','A2','A2','A1','A3','A2','A2','A1','A2','A1','A1','A1','A2','A2','A2','A2','A1','A2','A5','A2','A3','A2','A2','A2','A3','A2','A2','A1','A2','A2','A1','A1','A1','A2','A2','A2','A1','A1','A1','A1','A2','A2','A2','A2','A2','A3','A2','A3','A1','A2','A2','A2','A2','A2','A1','A2','A3','A2','A1','A2','A1','A3','A3','A2','A3','A2','A3','A2','A1','A2','A3',,'A2','2','A2','A2'
'121','01-01-1980 00:00:00','9','de','A4','A2','A4','A2','A4','A2','A2','A1','A2','A1','A3','A2','A3','A2','A2','A1','A4','A2','A4','A2','A1','A1','A3','A2','A2','A1','A1','A2','A4','A2','A2','A3','A3','A3','A2','A2','A5','A1','A5','A5','A5','A1','A1','A1','A1','A1','A5','A5','A5','A1','A1','A1','A5','A1','A1','A5','A5','A5','A1','A2','A3','A5','A2','A1','A2','A1','A5','A2','A1','A1','A1','A1','A1','A2','A3','A5','A3','A2','A1','A2','A1',,'A1','2','A3','A1'
'123','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A1','A3','A2','A3','A2','A3','A2','A3','A2','A1','A1','A2','A2','A2','A1','A1','A1','A1','A1','A2','A1','A2','A1','A1','A2','A2','A2','A2','A3','A2','A2','A3','A2','A3','A2','A3','A3','A5','A2','A1','A2','A2','A2','A2','A2','A1','A2','A1','A2','A2','A1','A1','A1','A1','A1','A1','A2',,'A1',,'A2',,'A1',,'A3',,'A3',,'A3',,,'A2','1','A2','A1'
'124','01-01-1980 00:00:00','9','de','A1','A1','A2','A2','A2','A1','A1','A1','A2','A1','A2','A1','A1','A1','A3','A2','A4','A3','A4','A3','A2','A1','A2','A2','A2','A1','A2','A1','A3','A2','A2','A2','A1','A3','A3','A3','A1','A3','A2','A2','A3','A2','A2','A4','A3','A3','A4','A4','A5','A2','A2','A2','A2','A3','A3','A4','A4','A3','A3','A5','A3','A4','A2','A1','A2','A5','A5','A5',,'A1','A1','A1','A1','A1','A1','A2','A1','A2','A1','A1','A1',,'A2',,'A4','A5'
'125','01-01-1980 00:00:00','9','de','A1','A1','A2','A1','A2','A1','A1','A1','A1','A1','A2','A1','A1','A1','A3','A4','A2','A1','A2','A1','A2','A1','A2','A2','A2','A2','A1','A3','A3','A3','A4','A2','A2','A2','A3','A3','A1','A4','A3','A2','A2','A2','A2','A3','A2','A2','A4','A4','A4','A3','A2','A2','A2','A1','A3','A3','A2','A4','A2','A3','A4','A4','A3','A1','A4','A4','A4','A4','A1','A4','A1','A3','A1','A4','A1','A4','A1','A4','A1','A3','A1',,'A1','2','A3','A2'
'127','01-01-1980 00:00:00','9','de','A2','A1','A4','A4','A2','A1','A1','A1','A1','A1','A2','A4','A1','A1','A1','A1','A3','A2','A3','A2','A1','A1','A1','A2','A1','A1','A1','A2','A3','A2',,'A2','A1','A2','A3','A1','A2','A2','A1','A1','A1','A1','A1','A1','A5','A2','A1','A1','A1','A1','A1','A1','A1','A1','A2','A3','A2','A2','A1','A2','A4','A3','A3','A5','A5','A4','A4','A5',,'A2','A1','A1','A1','A1','A1',,'A1','A1','A1','A5','A3',,'A3',,'A4','A5'
'128','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A1','A1','A2','A1','A3','A2','A2','A1','A2','A1','A1','A1','A3','A2','A2','A1','A1','A1','A2','A2','A2','A1','A2','A3','A1','A1','A1','A2','A2','A2','A2','A1','A2','A1','A1','A1','A1','A1','A2','A2','A1','A1','A1','A2','A5','A1','A1','A1','A2','A2','A3','A4','A4','A1','A2','A2','A4','A3','A5','A3','A3','A5','A5','A1','A1','A2','A3','A1','A1','A3','A3','A5','A3','A2','A2','A1','A3','Abbau der Hierarchie & des Kompetenzgerangels der Führung, insbesondere wenn es Probleme zwischen 2 OE verschiedender Dezernaten gibt.Entscheidungsfindung nicht nur auf Dezernats- und Amtsleiterebene führen, Sachbearb. einbinden!!!','A1','2','A2','A2'
'129','01-01-1980 00:00:00','9','de','A2',,'A2',,'A2',,'A2',,'A2',,'A2',,'A2',,'A3',,'A3',,'A3',,'A1',,'A2','A1','A5','A2','A3','A2','A3','A5','A4','A2','A2','A2','A2','A2','A5','A5','A2','A2','A5','A5','A2','A5','A5','A5','A5','A5','A1','A2','A2','A2','A2','A2','A2','A2','A2','A5','A2','A2','A3','A5','A5','A2','A2','A4','A4','A4',,'A3',,'A2',,'A2',,'A3',,'A2',,'A2',,,'A3','1','A4','A4'
'130','01-01-1980 00:00:00','9','de','A2','A1','A3','A2','A2',,'A1','A1','A2','A1','A2','A1','A1','A1','A2','A1','A4','A3','A4','A2','A3','A2','A2','A3','A2','A1','A2','A2','A2','A3','A2','A1','A1','A2','A3','A3','A4','A3','A3','A3','A3','A4','A3','A4','A4','A3','A3','A2','A1','A3','A2','A4','A2','A2','A1','A3','A1','A2','A3','A3','A4','A3','A3','A4','A3','A3','A4','A2','A1','A1','A1','A1','A1','A1','A3','A2','A1','A1','A1','A2','A1',,'A1','1','A4','A3'
'131','01-01-1980 00:00:00','9','de','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A2','A1','A3','A2','A2','A1','A2','A2','A5','A2','A2','A3','A5','A2','A2','A2','A5','A5','A2','A5','A2','A2','A2','A2','A2','A2','A2','A3','A3','A2','A3','A2','A2','A2','A2','A2','A2','A2','A2','A3','A2','A3','A2','A2','A2','A2','A2','A2','A2','A1','A1','A3','A3','A2','A1','A3','A3','A2','A1','A3','A3','A5','A3','A5','A3',,'A2',,'A3','A3'
